date,sat,precip,temp,hum,wind,soil,OT,temp_f,hum_f,precip_f,wind_f
2023-03-05 04:00:00,0,0.0,44.0,90,6.6,29.375,15.98,46.0,87.0,0.0,6.9
2023-03-05 04:10:00,0,0.0,44.0,90,6.6,29.375,15.97,46.0,87.66666666666667,0.0,7.166666666666667
2023-03-05 04:20:00,0,0.0,44.0,90,6.6,29.375,15.96,45.96666666666667,88.33333333333333,0.0,7.466666666666667
2023-03-05 04:30:00,0,0.0,44.0,90,6.6,29.375,15.94,45.9,89.0,0.0,7.8
2023-03-05 04:40:00,0,0.0,44.0,90,6.6,29.375,15.93,45.766666666666666,89.66666666666667,0.0,8.6
2023-03-05 04:50:00,0,0.0,44.0,90,6.6,29.375,15.91,45.56666666666667,90.0,0.0,9.266666666666667
2023-03-05 05:00:00,0,0.0,43.2,90,6.6,29.375,15.89,45.3,90.0,0.0,9.8
2023-03-05 05:10:00,0,0.0,43.2,90,6.6,29.375,15.88,45.166666666666664,90.0,0.0,10.0
2023-03-05 05:20:00,0,0.0,43.2,90,6.6,29.375,15.86,45.0,89.66666666666667,0.0,10.266666666666666
2023-03-05 05:30:00,0,0.0,43.2,90,6.6,29.375,15.84,44.8,89.0,0.0,10.6
2023-03-05 05:40:00,0,0.0,43.2,90,6.6,29.375,15.83,44.4,88.33333333333333,0.0,10.666666666666666
2023-03-05 05:50:00,0,0.0,43.2,90,6.6,29.375,15.82,44.2,87.66666666666667,0.0,10.766666666666666
2023-03-05 06:00:00,0,0.0,44.6,84,8.6,29.25,15.81,44.2,87.0,0.0,10.9
2023-03-05 06:10:00,0,0.0,44.6,84,8.6,29.25,15.81,44.2,86.33333333333333,0.0,11.033333333333333
2023-03-05 06:20:00,0,0.0,44.6,84,8.6,29.25,15.82,44.266666666666666,85.33333333333333,0.0,11.2
2023-03-05 06:30:00,0,0.0,44.6,84,8.6,29.25,15.83,44.4,84.0,0.0,11.4
2023-03-05 06:40:00,0,0.0,44.6,84,8.6,29.25,15.85,44.666666666666664,82.66666666666667,0.0,11.333333333333334
2023-03-05 06:50:00,0,0.0,44.6,84,8.6,29.25,15.87,44.86666666666667,81.66666666666667,0.0,11.233333333333334
2023-03-05 07:00:00,0,0.0,44.8,85,8.2,29.375,15.88,45.0,81.0,0.0,11.1
2023-03-05 07:10:00,0,0.0,44.8,85,8.2,29.375,15.91,45.0,80.33333333333333,0.0,10.9
2023-03-05 07:20:00,0,0.0,44.8,85,8.2,29.375,15.94,45.0,80.0,0.0,10.633333333333335
2023-03-05 07:30:00,0,0.0,44.8,85,8.2,29.375,15.97,45.0,80.0,0.0,10.3
2023-03-05 07:40:00,0,0.0,44.8,85,8.2,29.375,16.01,45.0,80.0,0.0,9.9
2023-03-05 07:50:00,0,0.0,44.8,85,8.2,29.375,16.05,45.03333333333333,80.0,0.0,9.566666666666666
2023-03-05 08:00:00,0,0.0,45.9,81,8.2,29.375,16.1,45.1,80.0,0.0,9.3
2023-03-05 08:10:00,0,0.0,45.9,81,8.2,29.375,16.14,45.1,80.0,0.0,9.1
2023-03-05 08:20:00,0,0.0,45.9,81,8.2,29.375,16.19,45.166666666666664,80.33333333333333,0.0,9.033333333333333
2023-03-05 08:30:00,0,0.0,45.9,81,8.2,29.375,16.24,45.3,81.0,0.0,9.1
2023-03-05 08:40:00,0,0.0,45.9,81,8.2,29.375,16.28,45.3,81.66666666666667,0.0,9.366666666666667
2023-03-05 08:50:00,0,0.0,45.9,81,8.2,29.375,16.33,45.43333333333333,82.0,0.0,9.666666666666666
2023-03-05 09:00:00,0,0.0,47.5,78,8.1,29.625,16.37,45.7,82.0,0.0,10.0
2023-03-05 09:10:00,0,0.0,47.5,78,8.1,29.625,16.41,45.9,81.33333333333333,0.0,10.4
2023-03-05 09:20:00,0,0.0,47.5,78,8.1,29.625,16.44,46.2,80.66666666666667,0.0,10.9
2023-03-05 09:30:00,0,0.0,47.5,78,8.1,29.625,16.48,46.6,80.0,0.0,11.5
2023-03-05 09:40:00,0,0.0,47.5,78,8.1,29.625,16.51,46.93333333333334,78.66666666666667,0.0,12.166666666666666
2023-03-05 09:50:00,0,0.0,47.5,78,8.1,29.625,16.55,47.233333333333334,77.66666666666667,0.0,12.733333333333333
2023-03-05 10:00:00,0,0.03,48.0,81,9.2,29.75,16.58,47.5,77.0,0.0,13.2
2023-03-05 10:10:00,0,0.03,48.0,81,9.2,29.75,16.61,47.96666666666667,76.33333333333333,0.0,13.866666666666665
2023-03-05 10:20:00,0,0.03,48.0,81,9.2,29.75,16.63,48.43333333333334,75.66666666666667,0.0,14.6
2023-03-05 10:30:00,0,0.03,48.0,81,9.2,29.75,16.65,48.9,75.0,0.0,15.4
2023-03-05 10:40:00,0,0.03,48.0,81,9.2,29.75,16.66,49.36666666666667,75.0,0.0,15.933333333333334
2023-03-05 10:50:00,0,0.03,48.0,81,9.2,29.75,16.67,49.666666666666664,75.33333333333333,0.0,16.133333333333333
2023-03-05 11:00:00,0,0.01,47.8,84,8.4,30.0,16.68,49.8,76.0,0.0,16.0
2023-03-05 11:10:00,0,0.01,47.8,84,8.4,30.0,16.69,49.8,77.33333333333333,0.0026666666666666666,14.933333333333334
2023-03-05 11:20:00,0,0.01,47.8,84,8.4,30.0,16.7,49.699999999999996,79.33333333333333,0.004,13.5
2023-03-05 11:30:00,0,0.01,47.8,84,8.4,30.0,16.7,49.5,82.0,0.004,11.7
2023-03-05 11:40:00,0,0.01,47.8,84,8.4,30.0,16.7,49.1,84.0,0.004,10.033333333333333
2023-03-05 11:50:00,0,0.01,47.8,84,8.4,30.0,16.7,48.833333333333336,86.0,0.004,8.733333333333333
2023-03-05 12:00:00,0,0.02,48.2,85,8.4,30.0,16.69,48.7,88.0,0.004,7.8
2023-03-05 12:10:00,0,0.02,48.2,85,8.4,30.0,16.67,48.63333333333333,89.33333333333333,0.004,7.333333333333333
2023-03-05 12:20:00,0,0.02,48.2,85,8.4,30.0,16.65,48.6,91.0,0.004,6.966666666666667
2023-03-05 12:30:00,0,0.02,48.2,85,8.4,30.0,16.62,48.6,93.0,0.004,6.7
2023-03-05 12:40:00,0,0.02,48.2,85,8.4,30.0,16.59,48.6,93.66666666666667,0.004,6.9
2023-03-05 12:50:00,0,0.02,48.2,85,8.4,30.0,16.56,48.7,93.66666666666667,0.004,7.333333333333333
2023-03-05 13:00:00,0,0.06,48.5,84,9.1,30.125,16.52,48.9,93.0,0.004,8.0
2023-03-05 13:10:00,0,0.06,48.5,84,9.1,30.125,16.48,49.3,89.66666666666667,0.0013333333333333335,9.333333333333334
2023-03-05 13:20:00,0,0.06,48.5,84,9.1,30.125,16.43,49.733333333333334,85.0,0.0,10.9
2023-03-05 13:30:00,0,0.06,48.5,84,9.1,30.125,16.39,50.2,79.0,0.0,12.7
2023-03-05 13:40:00,0,0.06,48.5,84,9.1,30.125,16.34,50.800000000000004,73.66666666666667,0.0,14.5
2023-03-05 13:50:00,0,0.06,48.5,84,9.1,30.125,16.3,51.266666666666666,69.66666666666667,0.0,15.766666666666667
2023-03-05 14:00:00,0,0.07,49.2,87,6.7,29.875,16.25,51.6,67.0,0.0,16.5
2023-03-05 14:10:00,0,0.07,49.2,87,6.7,29.875,16.21,51.46666666666667,69.0,0.010666666666666666,15.966666666666667
2023-03-05 14:20:00,0,0.07,49.2,87,6.7,29.875,16.17,51.3,72.33333333333333,0.016,15.066666666666666
2023-03-05 14:30:00,0,0.07,49.2,87,6.7,29.875,16.13,51.1,77.0,0.016,13.8
2023-03-05 14:40:00,0,0.07,49.2,87,6.7,29.875,16.08,50.63333333333333,81.66666666666667,0.016,12.200000000000001
2023-03-05 14:50:00,0,0.07,49.2,87,6.7,29.875,16.05,50.333333333333336,85.66666666666667,0.016,10.666666666666666
2023-03-05 15:00:00,0,0.0,50.5,83,10.4,29.875,16.01,50.2,89.0,0.016,9.2
2023-03-05 15:10:00,0,0.0,50.5,83,10.4,29.875,15.98,50.06666666666667,89.0,0.005333333333333334,8.0
2023-03-05 15:20:00,0,0.0,50.5,83,10.4,29.875,15.95,50.06666666666667,88.0,0.0,6.833333333333334
2023-03-05 15:30:00,0,0.0,50.5,83,10.4,29.875,15.92,50.2,86.0,0.0,5.7
2023-03-05 15:40:00,0,0.0,50.5,83,10.4,29.875,15.89,50.2,84.0,0.0,4.9
2023-03-05 15:50:00,0,0.0,50.5,83,10.4,29.875,15.88,50.06666666666667,82.33333333333333,0.0,4.3
2023-03-05 16:00:00,0,0.13,45.1,89,9.1,29.75,16.28,49.8,81.0,0.0,3.9
2023-03-05 16:10:00,0,0.13,45.1,89,9.1,29.75,16.44,49.46666666666666,81.66666666666667,0.005333333333333333,4.366666666666666
2023-03-05 16:20:00,0,0.13,45.1,89,9.1,29.75,16.4,49.0,82.66666666666667,0.008,5.3
2023-03-05 16:30:00,0,0.13,45.1,89,9.1,29.75,16.36,48.4,84.0,0.008,6.7
2023-03-05 16:40:00,0,0.13,45.1,89,9.1,29.75,16.31,47.93333333333334,86.0,0.008,8.366666666666667
2023-03-05 16:50:00,0,0.13,45.1,89,9.1,29.75,16.27,47.5,87.33333333333333,0.008,9.7
2023-03-05 17:00:00,0,0.0,46.2,87,7.9,29.5,16.24,47.1,88.0,0.008,10.7
2023-03-05 17:10:00,0,0.0,46.2,87,7.9,29.5,16.17,46.9,88.0,0.002666666666666667,10.9
2023-03-05 17:20:00,0,0.0,46.2,87,7.9,29.5,16.05,46.8,87.66666666666667,0.0,10.833333333333334
2023-03-05 17:30:00,0,0.0,46.2,87,7.9,29.5,15.88,46.8,87.0,0.0,10.5
2023-03-05 17:40:00,0,0.0,46.2,87,7.9,29.5,15.66,46.8,86.33333333333333,0.0,10.1
2023-03-05 17:50:00,0,0.0,46.2,87,7.9,29.5,15.57,46.733333333333334,85.66666666666667,0.0,9.833333333333334
2023-03-05 18:00:00,0,0.0,46.4,82,6.2,29.25,15.52,46.6,85.0,0.0,9.7
2023-03-05 18:10:00,0,0.0,46.4,82,6.2,29.25,15.57,46.333333333333336,84.33333333333333,0.0,9.566666666666666
2023-03-05 18:20:00,0,0.0,46.4,82,6.2,29.25,15.62,46.1,83.66666666666667,0.0,9.5
2023-03-05 18:30:00,0,0.0,46.4,82,6.2,29.25,15.7,45.9,83.0,0.0,9.5
2023-03-05 18:40:00,0,0.0,46.4,82,6.2,29.25,15.8,45.5,82.33333333333333,0.0,9.166666666666666
2023-03-05 18:50:00,0,0.0,46.4,82,6.2,29.25,15.89,45.199999999999996,82.0,0.0,8.8
2023-03-05 19:00:00,0,0.0,44.7,82,5.5,28.5,15.98,45.0,82.0,0.0,8.4
2023-03-05 19:10:00,0,0.0,44.7,82,5.5,28.5,16.06,44.86666666666667,82.66666666666667,0.0,7.466666666666667
2023-03-05 19:20:00,0,0.0,44.7,82,5.5,28.5,16.14,44.8,84.0,0.0,6.366666666666666
2023-03-05 19:30:00,0,0.0,44.7,82,5.5,28.5,16.22,44.8,86.0,0.0,5.1
2023-03-05 19:40:00,0,0.0,44.7,82,5.5,28.5,16.3,44.8,87.33333333333333,0.0,3.8999999999999995
2023-03-05 19:50:00,0,0.0,44.7,82,5.5,28.5,16.4,44.733333333333334,88.33333333333333,0.0,2.9
2023-03-05 20:00:00,0,0.0,43.5,87,4.1,27.0,16.48,44.6,89.0,0.0,2.1
2023-03-05 20:10:00,0,0.0,43.5,87,4.1,27.0,16.57,44.6,89.0,0.0,1.8333333333333333
2023-03-05 20:20:00,0,0.0,43.5,87,4.1,27.0,16.67,44.53333333333333,88.66666666666667,0.0,1.7333333333333334
2023-03-05 20:30:00,0,0.0,43.5,87,4.1,27.0,16.77,44.4,88.0,0.0,1.8
2023-03-05 20:40:00,0,0.0,43.5,87,4.1,27.0,16.87,44.4,87.33333333333333,0.0,2.066666666666667
2023-03-05 20:50:00,0,0.0,43.5,87,4.1,27.0,16.95,44.333333333333336,86.66666666666667,0.0,2.3000000000000003
2023-03-05 21:00:00,0,0.01,44.4,86,3.3,25.625,17.03,44.2,86.0,0.0,2.5
2023-03-05 21:10:00,0,0.01,44.4,86,3.3,25.625,17.11,44.2,86.0,0.0026666666666666666,2.3666666666666667
2023-03-05 21:20:00,0,0.01,44.4,86,3.3,25.625,17.18,44.1,86.33333333333333,0.004,2.2333333333333334
2023-03-05 21:30:00,0,0.01,44.4,86,3.3,25.625,17.24,43.9,87.0,0.004,2.1
2023-03-05 21:40:00,0,0.01,44.4,86,3.3,25.625,17.3,43.63333333333333,87.66666666666667,0.004,1.9000000000000001
2023-03-05 21:50:00,0,0.01,44.4,86,3.3,25.625,17.36,43.43333333333333,88.33333333333333,0.004,1.7333333333333334
2023-03-05 22:00:00,0,0.0,45.4,79,5.2,25.25,17.42,43.3,89.0,0.004,1.6
2023-03-05 22:10:00,0,0.0,45.4,79,5.2,25.25,17.47,43.43333333333333,89.0,0.0013333333333333335,1.8
2023-03-05 22:20:00,0,0.0,45.4,79,5.2,25.25,17.52,43.63333333333333,89.0,0.0,2.2333333333333334
2023-03-05 22:30:00,0,0.0,45.4,79,5.2,25.25,17.57,43.9,89.0,0.0,2.9
2023-03-05 22:40:00,0,0.0,45.4,79,5.2,25.25,17.61,44.03333333333333,88.33333333333333,0.0,3.5
2023-03-05 22:50:00,0,0.0,45.4,79,5.2,25.25,17.65,44.1,87.66666666666667,0.0,3.9666666666666663
2023-03-05 23:00:00,0,0.0,44.7,82,3.0,25.125,17.68,44.1,87.0,0.0,4.3
2023-03-05 23:10:00,0,0.0,44.7,82,3.0,25.125,17.7,44.1,85.66666666666667,0.0,4.3
2023-03-05 23:20:00,0,0.0,44.7,82,3.0,25.125,17.72,44.03333333333333,84.0,0.0,4.233333333333333
2023-03-05 23:30:00,0,0.0,44.7,82,3.0,25.125,17.74,43.9,82.0,0.0,4.1
2023-03-05 23:40:00,0,0.0,44.7,82,3.0,25.125,17.75,43.766666666666666,80.66666666666667,0.0,3.8333333333333335
2023-03-05 23:50:00,0,0.0,44.7,82,3.0,25.125,17.76,43.63333333333333,79.33333333333333,0.0,3.466666666666667
2023-03-06 00:00:00,0,0.0,43.4,84,3.5,25.125,17.76,43.5,78.0,0.0,3.0
2023-03-06 00:10:00,0,0.0,43.4,84,3.5,25.125,17.77,43.36666666666667,77.33333333333333,0.0,2.466666666666667
2023-03-06 00:20:00,0,0.0,43.4,84,3.5,25.125,17.76,43.3,77.0,0.0,2.166666666666667
2023-03-06 00:30:00,0,0.0,43.4,84,3.5,25.125,17.76,43.3,77.0,0.0,2.1
2023-03-06 00:40:00,0,0.0,43.4,84,3.5,25.125,17.74,43.233333333333334,77.0,0.0,2.6333333333333333
2023-03-06 00:50:00,0,0.0,43.4,84,3.5,25.125,17.72,43.13333333333333,77.33333333333333,0.0,3.1999999999999997
2023-03-06 01:00:00,0,0.0,40.1,93,3.6,25.125,17.7,43.0,78.0,0.0,3.8
2023-03-06 01:10:00,0,0.0,40.1,93,3.6,25.125,17.68,42.6,78.66666666666667,0.0,4.133333333333333
2023-03-06 01:20:00,0,0.0,40.1,93,3.6,25.125,17.66,42.166666666666664,79.66666666666667,0.0,4.433333333333334
2023-03-06 01:30:00,0,0.0,40.1,93,3.6,25.125,17.63,41.7,81.0,0.0,4.7
2023-03-06 01:40:00,0,0.0,40.1,93,3.6,25.125,17.59,41.36666666666667,82.33333333333333,0.0,4.833333333333334
2023-03-06 01:50:00,0,0.0,40.1,93,3.6,25.125,17.54,41.0,83.66666666666667,0.0,4.933333333333334
2023-03-06 02:00:00,0,0.0,39.9,92,3.8,25.125,17.48,40.6,85.0,0.0,5.0
2023-03-06 02:10:00,0,0.0,39.9,92,3.8,25.125,17.42,40.53333333333333,86.33333333333333,0.0,5.066666666666666
2023-03-06 02:20:00,0,0.0,39.9,92,3.8,25.125,17.36,40.43333333333333,87.33333333333333,0.0,5.033333333333333
2023-03-06 02:30:00,0,0.0,39.9,92,3.8,25.125,17.28,40.3,88.0,0.0,4.9
2023-03-06 02:40:00,0,0.0,39.9,92,3.8,25.125,17.21,40.3,89.33333333333333,0.0,4.7
2023-03-06 02:50:00,0,0.0,39.9,92,3.8,25.125,17.13,40.3,90.33333333333333,0.0,4.433333333333333
2023-03-06 03:00:00,0,0.0,38.9,93,2.1,25.25,17.05,40.3,91.0,0.0,4.1
2023-03-06 03:10:00,0,0.0,38.9,93,2.1,25.25,16.97,40.43333333333333,91.0,0.0,3.5666666666666664
2023-03-06 03:20:00,0,0.0,38.9,93,2.1,25.25,16.89,40.53333333333333,91.0,0.0,2.9666666666666663
2023-03-06 03:30:00,0,0.0,38.9,93,2.1,25.25,16.81,40.6,91.0,0.0,2.3
2023-03-06 03:40:00,0,0.0,38.9,93,2.1,25.25,16.73,40.733333333333334,91.0,0.0,1.8333333333333333
2023-03-06 03:50:00,0,0.0,38.9,93,2.1,25.25,16.65,40.86666666666667,91.0,0.0,1.3666666666666667
2023-03-06 04:00:00,0,0.0,38.3,92,2.8,25.625,16.57,41.0,91.0,0.0,0.9
2023-03-06 04:10:00,0,0.0,38.3,92,2.8,25.625,16.49,40.86666666666667,91.0,0.0,0.9
2023-03-06 04:20:00,0,0.0,38.3,92,2.8,25.625,16.41,40.733333333333334,91.33333333333333,0.0,1.3
2023-03-06 04:30:00,0,0.0,38.3,92,2.8,25.625,16.34,40.6,92.0,0.0,2.1
2023-03-06 04:40:00,0,0.0,38.3,92,2.8,25.625,16.27,40.4,92.66666666666667,0.0,2.7666666666666666
2023-03-06 04:50:00,0,0.0,38.3,92,2.8,25.625,16.21,40.166666666666664,93.0,0.0,3.2666666666666666
2023-03-06 05:00:00,0,0.0,38.4,93,1.1,25.625,16.15,39.9,93.0,0.0,3.6
2023-03-06 05:10:00,0,0.0,38.4,93,1.1,25.625,16.1,40.03333333333333,93.0,0.0,3.2666666666666666
2023-03-06 05:20:00,0,0.0,38.4,93,1.1,25.625,16.05,40.166666666666664,93.0,0.0,2.966666666666667
2023-03-06 05:30:00,0,0.0,38.4,93,1.1,25.625,16.01,40.3,93.0,0.0,2.7
2023-03-06 05:40:00,0,0.0,38.4,93,1.1,25.625,15.97,40.43333333333333,93.0,0.0,3.1666666666666665
2023-03-06 05:50:00,0,0.0,38.4,93,1.1,25.625,15.93,40.53333333333333,93.0,0.0,3.6999999999999997
2023-03-06 06:00:00,0,0.0,39.2,91,1.6,25.75,15.89,40.6,93.0,0.0,4.3
2023-03-06 06:10:00,0,0.0,39.2,91,1.6,25.75,15.86,40.6,93.0,0.0,4.566666666666666
2023-03-06 06:20:00,0,0.0,39.2,91,1.6,25.75,15.83,40.6,93.0,0.0,4.766666666666667
2023-03-06 06:30:00,0,0.0,39.2,91,1.6,25.75,15.8,40.6,93.0,0.0,4.9
2023-03-06 06:40:00,0,0.0,39.2,91,1.6,25.75,15.78,40.6,92.33333333333333,0.0,5.033333333333333
2023-03-06 06:50:00,0,0.0,39.2,91,1.6,25.75,15.76,40.6,92.0,0.0,5.033333333333333
2023-03-06 07:00:00,0,0.0,38.1,92,1.3,26.0,15.74,40.6,92.0,0.0,4.9
2023-03-06 07:10:00,0,0.0,38.1,92,1.3,26.0,15.73,40.53333333333333,92.0,0.0,4.366666666666666
2023-03-06 07:20:00,0,0.0,38.1,92,1.3,26.0,15.72,40.36666666666667,92.0,0.0,3.8
2023-03-06 07:30:00,0,0.0,38.1,92,1.3,26.0,15.72,40.1,92.0,0.0,3.2
2023-03-06 07:40:00,0,0.0,38.1,92,1.3,26.0,15.72,39.833333333333336,91.33333333333333,0.0,2.466666666666667
2023-03-06 07:50:00,0,0.0,38.1,92,1.3,26.0,15.72,39.766666666666666,91.0,0.0,1.8666666666666667
2023-03-06 08:00:00,0,0.0,40.6,89,1.0,26.25,15.74,39.9,91.0,0.0,1.4
2023-03-06 08:10:00,0,0.0,40.6,89,1.0,26.25,15.76,40.3,91.0,0.0,1.2
2023-03-06 08:20:00,0,0.0,40.6,89,1.0,26.25,15.8,40.8,90.66666666666667,0.0,1.2
2023-03-06 08:30:00,0,0.0,40.6,89,1.0,26.25,15.85,41.4,90.0,0.0,1.4
2023-03-06 08:40:00,0,0.0,40.6,89,1.0,26.25,15.91,42.0,90.0,0.0,1.8
2023-03-06 08:50:00,0,0.0,40.6,89,1.0,26.25,15.97,42.6,89.66666666666667,0.0,2.1
2023-03-06 09:00:00,0,0.0,44.7,82,3.5,26.5,16.03,43.2,89.0,0.0,2.3
2023-03-06 09:10:00,0,0.0,44.7,82,3.5,26.5,16.08,43.666666666666664,88.33333333333333,0.0,2.3666666666666667
2023-03-06 09:20:00,0,0.0,44.7,82,3.5,26.5,16.13,44.199999999999996,87.66666666666667,0.0,2.4
2023-03-06 09:30:00,0,0.0,44.7,82,3.5,26.5,16.16,44.8,87.0,0.0,2.4
2023-03-06 09:40:00,0,0.0,44.7,82,3.5,26.5,16.19,45.13333333333333,85.66666666666667,0.0,2.533333333333333
2023-03-06 09:50:00,0,0.0,44.7,82,3.5,26.5,16.22,45.6,84.33333333333333,0.0,2.6
2023-03-06 10:00:00,0,0.0,48.7,69,3.7,26.625,16.23,46.2,83.0,0.0,2.6
2023-03-06 10:10:00,0,0.0,48.7,69,3.7,26.625,16.23,46.800000000000004,81.0,0.0,2.533333333333333
2023-03-06 10:20:00,0,0.0,48.7,69,3.7,26.625,16.23,47.4,79.0,0.0,2.4
2023-03-06 10:30:00,0,0.0,48.7,69,3.7,26.625,16.22,48.0,77.0,0.0,2.2
2023-03-06 10:40:00,0,0.0,48.7,69,3.7,26.625,16.21,48.6,74.33333333333333,0.0,2.066666666666667
2023-03-06 10:50:00,0,0.0,48.7,69,3.7,26.625,16.19,49.199999999999996,72.0,0.0,1.9333333333333333
2023-03-06 11:00:00,0,0.0,52.0,58,2.7,27.0,16.17,49.8,70.0,0.0,1.8
2023-03-06 11:10:00,0,0.0,52.0,58,2.7,27.0,16.15,50.199999999999996,68.0,0.0,1.8
2023-03-06 11:20:00,0,0.0,52.0,58,2.7,27.0,16.12,50.63333333333333,66.33333333333333,0.0,1.8
2023-03-06 11:30:00,0,0.0,52.0,58,2.7,27.0,16.08,51.1,65.0,0.0,1.8
2023-03-06 11:40:00,0,0.0,52.0,58,2.7,27.0,16.04,51.43333333333334,63.666666666666664,0.0,2.0
2023-03-06 11:50:00,0,0.0,52.0,58,2.7,27.0,16.0,51.800000000000004,62.333333333333336,0.0,2.1
2023-03-06 12:00:00,0,0.0,52.8,53,2.5,27.0,15.95,52.2,61.0,0.0,2.1
2023-03-06 12:10:00,0,0.0,52.8,53,2.5,27.0,15.9,52.4,60.333333333333336,0.0,2.033333333333333
2023-03-06 12:20:00,0,0.0,52.8,53,2.5,27.0,15.84,52.63333333333333,59.666666666666664,0.0,1.9666666666666666
2023-03-06 12:30:00,0,0.0,52.8,53,2.5,27.0,15.78,52.9,59.0,0.0,1.9
2023-03-06 12:40:00,0,0.0,52.8,53,2.5,27.0,15.73,53.03333333333333,58.333333333333336,0.0,2.1
2023-03-06 12:50:00,0,0.0,52.8,53,2.5,27.0,15.67,53.2,57.666666666666664,0.0,2.3333333333333335
2023-03-06 13:00:00,0,0.0,54.5,50,4.4,27.125,15.61,53.4,57.0,0.0,2.6
2023-03-06 13:10:00,0,0.0,54.5,50,4.4,27.125,15.55,53.53333333333333,56.333333333333336,0.0,2.666666666666667
2023-03-06 13:20:00,0,0.0,54.5,50,4.4,27.125,15.49,53.666666666666664,55.666666666666664,0.0,2.7666666666666666
2023-03-06 13:30:00,0,0.0,54.5,50,4.4,27.125,15.43,53.8,55.0,0.0,2.9
2023-03-06 13:40:00,0,0.0,54.5,50,4.4,27.125,15.37,54.0,53.666666666666664,0.0,2.833333333333333
2023-03-06 13:50:00,0,0.0,54.5,50,4.4,27.125,15.31,54.166666666666664,52.666666666666664,0.0,2.8666666666666667
2023-03-06 14:00:00,0,0.0,54.8,51,4.4,27.375,15.26,54.3,52.0,0.0,3.0
2023-03-06 14:10:00,0,0.0,54.8,51,4.4,27.375,15.2,54.56666666666667,51.333333333333336,0.0,3.1333333333333333
2023-03-06 14:20:00,0,0.0,54.8,51,4.4,27.375,15.15,54.800000000000004,50.666666666666664,0.0,3.3333333333333335
2023-03-06 14:30:00,0,0.0,54.8,51,4.4,27.375,15.1,55.0,50.0,0.0,3.6
2023-03-06 14:40:00,0,0.0,54.8,51,4.4,27.375,15.05,55.13333333333333,49.333333333333336,0.0,3.8
2023-03-06 14:50:00,0,0.0,54.8,51,4.4,27.375,15.0,55.266666666666666,48.666666666666664,0.0,4.0
2023-03-06 15:00:00,0,0.0,56.1,45,4.3,27.5,14.95,55.4,48.0,0.0,4.2
2023-03-06 15:10:00,0,0.0,56.1,45,4.3,27.5,14.91,55.53333333333333,47.333333333333336,0.0,4.4
2023-03-06 15:20:00,0,0.0,56.1,45,4.3,27.5,14.86,55.6,47.0,0.0,4.566666666666666
2023-03-06 15:30:00,0,0.0,56.1,45,4.3,27.5,14.82,55.6,47.0,0.0,4.7
2023-03-06 15:40:00,0,0.0,56.1,45,4.3,27.5,14.78,55.6,46.333333333333336,0.0,4.833333333333334
2023-03-06 15:50:00,0,0.0,56.1,45,4.3,27.5,14.74,55.6,45.666666666666664,0.0,4.833333333333334
2023-03-06 16:00:00,0,0.0,57.1,45,3.3,27.625,14.7,55.6,45.0,0.0,4.7
2023-03-06 16:10:00,0,0.0,57.1,45,3.3,27.625,14.66,55.733333333333334,44.333333333333336,0.0,4.233333333333333
2023-03-06 16:20:00,0,0.0,57.1,45,3.3,27.625,14.63,55.8,43.333333333333336,0.0,3.6666666666666665
2023-03-06 16:30:00,0,0.0,57.1,45,3.3,27.625,14.59,55.8,42.0,0.0,3.0
2023-03-06 16:40:00,0,0.0,57.1,45,3.3,27.625,14.56,56.0,41.333333333333336,0.0,2.4
2023-03-06 16:50:00,0,0.0,57.1,45,3.3,27.625,14.53,56.03333333333333,40.666666666666664,0.0,1.9666666666666668
2023-03-06 17:00:00,0,0.0,55.9,44,3.4,27.625,14.5,55.9,40.0,0.0,1.7
2023-03-06 17:10:00,0,0.0,55.9,44,3.4,27.625,14.47,55.83333333333333,40.0,0.0,1.9
2023-03-06 17:20:00,0,0.0,55.9,44,3.4,27.625,14.45,55.733333333333334,40.0,0.0,2.3333333333333335
2023-03-06 17:30:00,0,0.0,55.9,44,3.4,27.625,14.42,55.6,40.0,0.0,3.0
2023-03-06 17:40:00,0,0.0,55.9,44,3.4,27.625,14.4,55.2,40.666666666666664,0.0,3.6
2023-03-06 17:50:00,0,0.0,55.9,44,3.4,27.625,14.38,54.9,41.333333333333336,0.0,4.033333333333333
2023-03-06 18:00:00,0,0.0,54.1,50,1.3,27.75,14.36,54.7,42.0,0.0,4.3
2023-03-06 18:10:00,0,0.0,54.1,50,1.3,27.75,14.34,54.300000000000004,42.666666666666664,0.0,4.1
2023-03-06 18:20:00,0,0.0,54.1,50,1.3,27.75,14.33,53.93333333333334,43.333333333333336,0.0,3.9
2023-03-06 18:30:00,0,0.0,54.1,50,1.3,27.75,14.32,53.6,44.0,0.0,3.7
2023-03-06 18:40:00,0,0.0,54.1,50,1.3,27.75,14.3,53.13333333333333,44.666666666666664,0.0,3.5
2023-03-06 18:50:00,0,0.0,54.1,50,1.3,27.75,14.3,52.666666666666664,45.666666666666664,0.0,3.2333333333333334
2023-03-06 19:00:00,0,0.0,50.3,68,1.0,27.5,14.29,52.2,47.0,0.0,2.9
2023-03-06 19:10:00,0,0.0,50.3,68,1.0,27.5,14.3,51.666666666666664,49.0,0.0,1.7
2023-03-06 19:20:00,0,0.0,50.3,68,1.0,27.5,14.3,51.1,51.666666666666664,0.0,1.5
2023-03-06 19:30:00,0,0.0,50.3,68,1.0,27.5,14.31,50.5,55.0,0.0,2.3
